X,Y,OBJECTID,COLLISION_SK,CASE_FILE_NUMBER,ACCIDENT_DATE,WGS84_LAT_COORD,WGS84_LON_COORD,ROAD_LOCATION_1,ROAD_LOCATION_2,ROAD_CONFIGURATION,COLLISION_CONFIGURATION,NON_FATAL_INJURY,FATAL_INJURY,YOUNG_DEMOGRAPHIC,PEDESTRIAN_COLLISIONS,AGRESSIVE_DRIVING,DISTRACTED_DRIVING,IMPAIRED_DRIVING,BICYCLE_COLLISIONS,INTERSECTION_RELATED
-63.67769832,44.63630403,2071,38521,81456,2021/07/07 03:00:00+00,44.63629477,-63.67770029, ST MARGARETS BAY RD,,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.62358608,44.66246742,2072,38614,82392,2021/07/07 03:00:00+00,44.66245816,-63.62358806,0 WINDSOR ST RAMP,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.80973684,44.66919442,2073,38517,81296,2021/07/07 03:00:00+00,44.66918515,-63.80973878,239 GRANITE COVE DR,,Non-intersection,Single vehicle - off road to the left,Yes,,N,N,N,Y,N,N,N
-63.65983327,44.75975052,2074,38760,85072,2021/07/07 03:00:00+00,44.75974123,-63.65983524,GLENDALE AVE,COBEQUID RD,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the right,,,N,N,N,N,N,N,Y
-63.67336379,44.65834073,2075,38681,81498,2021/07/07 03:00:00+00,44.65833146,-63.67336575,LACEWOOD DR,HIGHWAY 102 NB EXIT 2A OFF RAMP,Non-intersection,Multiple vehicle - rear end,Yes,,N,N,N,N,N,N,N
-63.58320241,44.69959074,2076,38518,81388,2021/07/07 03:00:00+00,44.69958147,-63.5832044,COMMODORE DR,BURNSIDE DR,Intersection - two or more public roads,Multiple vehicle - right angle,,,N,N,N,N,N,N,Y
-63.61978215,44.64048609,2077,38520,81448,2021/07/07 03:00:00+00,44.64047682,-63.61978413,HERRING COVE RD,ARMSHORE DR,Traffic circle or roundabout,Multiple vehicle - same direction sideswipe,,,N,N,Y,N,N,N,Y
-63.68600504,44.69921754,2078,38527,81534,2021/07/07 03:00:00+00,44.69920827,-63.686007,82 PEAKVIEW WAY,,Traffic circle or roundabout,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.54870194,44.70849403,2079,38523,81505,2021/07/07 03:00:00+00,44.70848475,-63.54870394,333 WAVERLEY RD,,Intersection - two or more public roads,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,Y
-63.60068388,44.65561327,2080,39788,86185,2021/07/06 03:00:00+00,44.655604,-63.60068587,6136 ALMON ST,,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.62645095,44.66260479,2081,38502,80934,2021/07/06 03:00:00+00,44.66259552,-63.62645292,RAMP FVO DVK RAMP,BEDFORD HWY,Non-intersection,Multiple vehicle - rear end,,,N,N,Y,Y,N,N,N
-63.6646823,44.62047309,2082,38612,80894,2021/07/06 03:00:00+00,44.62046383,-63.66468426,180 PROSPECT RD,,Non-intersection,Single vehicle - off road to the right,,,Y,N,N,Y,N,N,N
-63.60868477,44.66568967,2083,38501,80914,2021/07/06 03:00:00+00,44.6656804,-63.60868675,AGRICOLA ST,DUFFUS ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,Y,N,Y,N,N,N,Y
-63.65339981,44.67205039,2084,39094,87101,2021/07/06 03:00:00+00,44.67204112,-63.65340178,NIGHTINGALE DR,BLUE JAY ST,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.62011203,44.64186168,2085,38497,80723,2021/07/06 03:00:00+00,44.64185241,-63.62011401,1 ARMDALE ROT,,Traffic circle or roundabout,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.6441905,44.64475323,2086,38515,80983,2021/07/06 03:00:00+00,44.64474397,-63.64419247,DUNBRACK ST,HIGHWAY 102 SB EXIT 1K ON RAMP,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,Y
-63.52670966,44.67355118,2087,38539,80740,2021/07/06 03:00:00+00,44.67354191,-63.52671166,4 CARVER ST,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.6147842,44.65198226,2088,38514,80854,2021/07/06 03:00:00+00,44.651973,-63.61478618,CONNAUGHT AVE,BAYERS RD,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,Yes,,N,N,N,N,N,N,Y
-63.45071686,44.70559189,2089,38504,81140,2021/07/06 03:00:00+00,44.70558261,-63.45071888,SALMON RIVER DR,HIGHWAY 7,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.58278007,44.63732297,2090,38503,80956,2021/07/06 03:00:00+00,44.6373137,-63.58278206,5967 SOUTH ST,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.65764011,44.66212336,2091,39304,81005,2021/07/06 03:00:00+00,44.66211409,-63.65764208,WILLETT ST,LACEWOOD DR,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.6653587,44.64768371,2092,39492,80794,2021/07/06 03:00:00+00,44.64767444,-63.66536067,303 WASHMILL LAKE DR,GRANDHAVEN BLVD,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,N,N,N,Y
-63.59600793,44.6510105,2093,38500,80886,2021/07/06 03:00:00+00,44.65100123,-63.59600991,2497 WINDSOR ST,,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.68458808,44.78670167,2094,38499,80801,2021/07/06 03:00:00+00,44.78669238,-63.68459004,30 SAMPSON DR,,Non-intersection,,,,N,N,N,N,N,N,N
-63.60238131,44.69772672,2095,38575,80978,2021/07/06 03:00:00+00,44.69771744,-63.60238329,WINDMILL RD,,Non-intersection,Multiple vehicle - left turn across opposing traffic,,,N,N,Y,N,N,N,N
-63.52910497,44.67196468,2096,38495,80442,2021/07/05 03:00:00+00,44.67195541,-63.52910697,13 SETTLE ST,,Intersection - two or more public roads,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,Y
-63.6002922,44.64454228,2097,38538,80579,2021/07/05 03:00:00+00,44.64453302,-63.60029418,OXFORD ST,QUINPOOL RD,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,,,Y,N,Y,N,N,N,Y
-63.71395499,44.77658335,2098,41569,80590,2021/07/05 03:00:00+00,44.77657406,-63.71395694,299 HIGHWAY 101,,"Bridge, overpass or viaduct",Single vehicle - rollover,Yes,,Y,N,Y,N,Y,N,N
-63.60868477,44.66568967,2099,38511,80430,2021/07/05 03:00:00+00,44.6656804,-63.60868675,AGRICOLA ST,DUFFUS ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,Y,N,N,N,N,N,Y
-63.64382816,44.67241084,2100,38494,80397,2021/07/05 03:00:00+00,44.67240157,-63.64383013,BEDFORD HWY,COLLEGE RD,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,Y,Y,N,N,Y
-63.6745889,44.68349532,2101,38630,80616,2021/07/05 03:00:00+00,44.68348605,-63.67459086,122 KEARNEY LAKE RD,Parkland dr./Kearney Lk rd,Intersection - two or more public roads,Single vehicle - rollover,Yes,,N,N,Y,N,N,N,Y
-63.59770182,44.64034271,2102,39935,80218,2021/07/05 03:00:00+00,44.64033344,-63.59770381,1663 OXFORD ST,,Non-intersection,,Yes,,N,N,Y,N,N,Y,N
-63.5835693,44.64058684,2103,38890,4001902,2021/07/05 03:00:00+00,44.64057758,-63.58357129,1470 SUMMER ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.85890981,44.70405261,2104,38476,80294,2021/07/05 03:00:00+00,44.70404334,-63.85891173,3650 HAMMONDS PLAINS RD,,,Multiple vehicle - hit parked vehicle,,,Y,N,N,N,N,N,N
-63.58739983,44.65531327,2105,38480,80454,2021/07/05 03:00:00+00,44.655304,-63.58740182,5470 UNIACKE ST,,Non-intersection,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,N
-63.57297041,44.66676568,2106,38512,80437,2021/07/05 03:00:00+00,44.66675641,-63.5729724,14 GEARY ST,,Non-intersection,Multiple vehicle - rear end,,,Y,N,N,Y,N,N,N
-63.62182505,44.62987904,2107,38461,79834,2021/07/04 03:00:00+00,44.62986978,-63.62182702,30 RIDGE VALLEY RD,,Non-intersection,Multiple vehicle - left turn into traffic,,,N,N,Y,N,N,N,N
-63.72649427,44.7837601,2108,38492,79961,2021/07/04 03:00:00+00,44.78375081,-63.72649621,MARGESON DR,HIGHWAY 101 WB EXIT 2A OFF RAMP,Traffic circle or roundabout,Multiple vehicle - rear end,Yes,,Y,N,N,N,N,N,Y
-63.56470879,44.70455398,2109,38465,79925,2021/07/04 03:00:00+00,44.7045447,-63.56471078,COUNTRYVIEW DR,LOGIEALMOND CLOSE,Intersection - two or more public roads,Multiple vehicle - left turn across opposing traffic,Yes,,N,N,N,N,N,N,Y
-63.67874538,44.71524915,2110,38473,79922,2021/07/04 03:00:00+00,44.71523988,-63.67874734,HAMMONDS PLAINS RD,BEDFORD HWY,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,Y,N,N,N,N,N,Y
-63.85616943,44.70482939,2111,41806,80242,2021/07/04 03:00:00+00,44.70482012,-63.85617135,4 WESTWOOD BLVD,,Non-intersection,Multiple vehicle - one crossing path of other to the right,,,N,N,N,N,N,N,N
-63.78062534,44.73907559,2112,38463,79842,2021/07/04 03:00:00+00,44.73906631,-63.78062728,68 GLEN ARBOUR WAY,,Non-intersection,Single vehicle - off road to the left,,,N,N,N,N,N,N,N
-63.6439641,44.72681156,2113,38493,79963,2021/07/04 03:00:00+00,44.72680228,-63.64396607,DARTMOUTH RD,EAGLEWOOD DR,Non-intersection,Multiple vehicle - rear end,,,N,N,N,Y,N,N,N
-63.58799228,44.65403187,2114,38491,79952,2021/07/04 03:00:00+00,44.6540226,-63.58799427,CREIGHTON ST,BUDDY DAYE ST,Intersection - two or more public roads,Multiple vehicle - right angle,Yes,,N,N,Y,N,N,N,Y
-63.68902881,44.70194507,2115,39307,97320,2021/07/04 03:00:00+00,44.70193579,-63.68903077,56 ARMENIA DR,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.59341507,44.66387952,2116,38456,79464,2021/07/03 03:00:00+00,44.66387025,-63.59341706,DEVONSHIRE AVE,BARRINGTON ST,Non-intersection,Single vehicle - off road to the right,Yes,,N,N,Y,N,N,N,N
-63.67897209,44.76700221,2117,39135,79420,2021/07/03 03:00:00+00,44.76699293,-63.67897404,182 KAYE ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,Y,N,Y,Y,Y,N,N
-63.67074508,44.75931785,2118,38592,79504,2021/07/03 03:00:00+00,44.75930857,-63.67074704,250 SACKVILLE DR,,Intersection - private road or access,Multiple vehicle - rear end,,,N,N,Y,Y,N,N,Y
-63.62157436,44.61938347,2119,38543,81804,2021/07/03 03:00:00+00,44.61937421,-63.62157634,DUNBRACK ST,OLD SAMBRO RD,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.6500562,44.67653468,2120,38458,79509,2021/07/03 03:00:00+00,44.67652541,-63.65005817,PIONEER AVE,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,Y,Y,N,N,N
-63.65944582,44.64448611,2121,38510,79443,2021/07/03 03:00:00+00,44.64447685,-63.65944779,HIGHWAY 102 SB ,HIGHWAY 102,Non-intersection,Single vehicle - off road to the right,Yes,,N,N,N,N,N,N,N
-63.57140221,44.67149982,2122,38460,79721,2021/07/03 03:00:00+00,44.67149055,-63.5714042,VICTORIA RD,THISTLE ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the right,,,N,N,N,N,N,N,Y
-63.57595725,44.67156696,2123,38694,79164,2021/07/02 03:00:00+00,44.67155769,-63.57595924,25 NANTUCKET AVE,,Non-intersection,Multiple vehicle - left turn across opposing traffic,,,Y,N,Y,N,N,N,N
-63.59473901,44.65271858,2124,38922,91962,2021/07/02 03:00:00+00,44.65270931,-63.59474099,CLIFTON ST,CHARLES ST,Non-intersection,Multiple vehicle - right angle,,,Y,N,Y,N,N,N,N
-63.67300864,44.65162698,2125,38572,79179,2021/07/02 03:00:00+00,44.65161772,-63.6730106,194 CHAIN LAKE DR,,Non-intersection,Multiple vehicle - right angle,Yes,,Y,N,Y,N,N,N,N
-63.55727098,44.59891047,2126,38490,79017,2021/07/02 03:00:00+00,44.59890121,-63.55727298,3546 PURCELLS COVE RD,,Non-intersection,Multiple vehicle - hit parked vehicle,,,Y,N,N,N,N,N,N
-63.69105806,44.77379846,2127,38449,79177,2021/07/02 03:00:00+00,44.77378917,-63.69106002,SACKVILLE DR,,Intersection - private road or access,Multiple vehicle - rear end,,,N,N,N,Y,N,N,Y
-63.59381888,44.65524406,2128,38454,79265,2021/07/02 03:00:00+00,44.65523479,-63.59382087,5786 NORTH ST,Agricola St,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.65302612,44.67360095,2129,38648,79840,2021/07/02 03:00:00+00,44.67359168,-63.65302809,1 ROBIN ST,,Non-intersection,Multiple vehicle - hit parked vehicle,,,N,N,N,N,N,N,N
-63.58563805,44.69078293,2130,38450,79184,2021/07/02 03:00:00+00,44.69077365,-63.58564004,14 HIGHFIELD PARK DR,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.6745889,44.68349532,2131,38453,79206,2021/07/02 03:00:00+00,44.68348605,-63.67459086,122 KEARNEY LAKE RD,998 parkland dr,Intersection - private road or access,Multiple vehicle - left turn across opposing traffic,Yes,,N,N,N,N,N,N,Y
-63.65565963,44.74263414,2132,38452,79201,2021/07/02 03:00:00+00,44.74262486,-63.6556616,HIGHWAY 102 NB EXIT 4A HWY 101 EB RAMP,BEDFORD HWY,Ramp,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.59553611,44.65419984,2133,38451,79195,2021/07/02 03:00:00+00,44.65419057,-63.59553809,NORTH ST,KING ST,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,Y,N,N,N,N,N
-63.6537629,44.65047843,2134,38557,79908,2021/07/02 03:00:00+00,44.65046916,-63.65376487,MAIN AVE,WASHMILL LAKE DR,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,Y
-63.62236548,44.66274415,2135,38472,79174,2021/07/02 03:00:00+00,44.66273489,-63.62236746,BEDFORD HWY,WINDSOR ST RAMP,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,Y,N,N,N,Y
-63.55953666,44.68655662,2136,38544,81936,2021/07/02 03:00:00+00,44.68654735,-63.55953866,21 MICMAC BLVD,,Intersection - two or more public roads,Multiple vehicle - same direction sideswipe,,,N,N,N,N,N,N,Y
-63.66644936,44.68124749,2137,38416,78740,2021/07/01 03:00:00+00,44.68123822,-63.66645133,DUNBRACK ST,KEARNEY LAKE RD,Non-intersection,Single vehicle - off road to the left,,,N,N,N,N,N,N,N
-63.49831083,44.95120815,2138,39669,78644,2021/07/01 03:00:00+00,44.95119883,-63.49831284,HESCOTT ST,,Non-intersection,Multiple vehicle - right angle,Yes,,Y,N,Y,N,N,N,N
-63.66543331,44.68507945,2139,38447,78651,2021/07/01 03:00:00+00,44.68507017,-63.66543527,13 ST LAURENT PL,,Non-intersection,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.60286083,44.65877967,2140,38415,78547,2021/07/01 03:00:00+00,44.6587704,-63.60286281,6050 YOUNG ST,,Intersection - two or more public roads,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,Y
-63.60476448,44.64655325,2141,38414,78460,2021/06/30 03:00:00+00,44.64654399,-63.60476646,2526 ELM ST,,Non-intersection,Multiple vehicle - hit parked vehicle,Yes,,N,Y,N,N,N,N,N
-63.57589577,44.64369564,2142,38820,85711,2021/06/30 03:00:00+00,44.64368638,-63.57589776,5424 DOYLE ST,,Non-intersection,Multiple vehicle - rear end,,,N,N,Y,N,N,N,N
-63.89668423,44.6889173,2143,38946,78247,2021/06/30 03:00:00+00,44.68890804,-63.89668614,ST MARGARETS BAY RD,HEAD HARBOUR DR,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,Y,N,N,Y
-63.68342022,44.70695709,2144,38413,78318,2021/06/30 03:00:00+00,44.70694782,-63.68342218,128 OCEANVIEW DR,,Non-intersection,Multiple vehicle - approaching sideswipe,,,Y,N,N,N,N,N,N
-63.62634984,44.71059723,2145,38388,78053,2021/06/30 03:00:00+00,44.71058796,-63.62635182,1236 WINDMILL RD,,Non-intersection,Single vehicle - off road to the right,,,N,N,N,N,N,N,N
-63.5289603,44.67131718,2146,38680,78468,2021/06/30 03:00:00+00,44.67130791,-63.5289623,627 PORTLAND ST,,Non-intersection,,Yes,,N,Y,N,N,N,N,N
-63.66296144,44.75044202,2147,38389,78056,2021/06/30 03:00:00+00,44.75043273,-63.6629634,304 HIGHWAY 101,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.64774068,44.67481037,2148,38391,78174,2021/06/30 03:00:00+00,44.6748011,-63.64774265,200 BEDFORD HWY,,Non-intersection,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,N
-63.69236097,44.783414,2149,38412,78290,2021/06/30 03:00:00+00,44.78340471,-63.69236292,84 BEAVER BANK RD,,,,,,N,N,N,N,N,N,N
-63.85239822,44.74975231,2150,41228,78386,2021/06/30 03:00:00+00,44.74974303,-63.85240014,42 ANDERSON CRT,,Intersection - private road or access,Single vehicle - hit a moving or stationary object on road surface,Yes,,N,Y,N,N,N,N,Y
-63.55006835,44.6794817,2151,38446,78198,2021/06/30 03:00:00+00,44.67947243,-63.55007035,PRINCE ALBERT RD,LAWRENCE ST,Non-intersection,Multiple vehicle - one crossing path of other to the left,,,N,N,Y,N,N,N,N
-63.46192334,44.67662235,2152,38411,78264,2021/06/30 03:00:00+00,44.67661308,-63.46192536,1629 COLE HARBOUR RD,,Non-intersection,Single vehicle - off road to the right,,,Y,N,N,Y,N,N,N
-63.48028323,44.67227946,2153,39471,78392,2021/06/30 03:00:00+00,44.67227019,-63.48028524,1216 COLE HARBOUR RD,,Non-intersection,Multiple vehicle - left turn into traffic,,,N,N,Y,N,N,N,N
-63.58658386,44.65069019,2154,38381,77658,2021/06/29 03:00:00+00,44.65068092,-63.58658585,NORTH PARK ST,CORNWALLIS ST,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,Y,N,N,N,Y
-63.6818148,44.77876926,2155,38383,77773,2021/06/29 03:00:00+00,44.77875997,-63.68181676,GLENDALE DR,RIVERSIDE DR,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,Yes,,N,N,Y,N,N,N,Y
-63.65846686,44.66607067,2156,38385,77798,2021/06/29 03:00:00+00,44.66606141,-63.65846883,RADCLIFFE DR,DUNBRACK ST,Intersection - private road or access,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,Y
-63.7589443,44.80513644,2157,38387,77992,2021/06/29 03:00:00+00,44.80512715,-63.75894624,HIGHWAY 101,HIGHWAY 101 ETA 294,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.81177667,44.68156728,2158,38509,78037,2021/06/29 03:00:00+00,44.68155801,-63.8117786,278 HIGHWAY 103,,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,Y,N,N,N,N,N,N
-63.58349216,44.67942385,2159,40674,77918,2021/06/29 03:00:00+00,44.67941458,-63.58349415,240 VICTORIA RD,Albro Lake Rd,Intersection - two or more public roads,Multiple vehicle - rear end,Yes,,N,N,N,N,N,N,Y
-63.4944445,44.69967642,2160,38376,77596,2021/06/29 03:00:00+00,44.69966714,-63.49444651,LAKE LOON CRES,MONTAGUE RD,Non-intersection,Single vehicle - off road to the right,Yes,,N,N,N,Y,N,N,N
-63.53355318,44.66313959,2161,38382,77755,2021/06/29 03:00:00+00,44.66313032,-63.53355519,10 FLORENCE AVE,,Non-intersection,Multiple vehicle - approaching sideswipe,,,Y,N,N,N,N,N,N
-63.49835449,44.69345676,2162,38665,78150,2021/06/29 03:00:00+00,44.69344749,-63.4983565,MAIN ST,FOREST HILLS PKY,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the left,,,N,N,N,N,N,N,Y
-63.62011203,44.64186168,2163,38407,77882,2021/06/29 03:00:00+00,44.64185241,-63.62011401,1 ARMDALE ROT,,,Multiple vehicle - rear end,,,N,N,N,N,N,N,N
-63.68605196,44.70105375,2164,38386,77891,2021/06/29 03:00:00+00,44.70104447,-63.68605393,620 NINE MILE DR,,Traffic circle or roundabout,Multiple vehicle - head on,,,N,N,N,N,N,N,Y
-63.59227639,44.65115595,2165,38384,77797,2021/06/29 03:00:00+00,44.65114668,-63.59227837,ROBIE ST,CUNARD ST,Intersection - two or more public roads,Multiple vehicle - rear end,,,Y,N,N,N,N,N,Y
-63.57330803,44.648543,2166,38410,78252,2021/06/29 03:00:00+00,44.64853373,-63.57331002,HOLLIS ST,GEORGE ST,Intersection - two or more public roads,Multiple vehicle - left turn into traffic,,,N,N,Y,N,N,N,Y
-63.44647859,44.7043662,2167,38377,77602,2021/06/29 03:00:00+00,44.70435693,-63.44648062,HIGHWAY 7,HIGHWAY 107,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.56817466,44.66397187,2168,38405,77816,2021/06/29 03:00:00+00,44.6639626,-63.56817665,90 ALDERNEY DR,Alderney Dr,Intersection - two or more public roads,Multiple vehicle - rear end,Yes,,N,N,Y,N,N,N,Y
-63.44647859,44.7043662,2169,38379,77605,2021/06/29 03:00:00+00,44.70435693,-63.44648062,HIGHWAY 7,HIGHWAY 107,Non-intersection,Single vehicle - hit a moving or stationary object on road surface,,,N,N,N,N,N,N,N
-63.66625268,44.65967879,2170,38470,77183,2021/06/28 03:00:00+00,44.65966952,-63.66625465,LACEWOOD DR,THOMAS RADDALL DR,Intersection - two or more public roads,"Multiple vehicle - right turn, including turning conflicts",,,Y,N,N,N,N,N,Y
-63.61498873,44.65224223,2171,38763,86935,2021/06/28 03:00:00+00,44.65223297,-63.61499071,BAYERS RD,CONNAUGHT AVE,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
-63.78013265,44.8291646,2172,39263,77516,2021/06/28 03:00:00+00,44.82915531,-63.78013458,2972 SACKVILLE DR,,Non-intersection,,,,Y,N,Y,N,Y,N,N
-64.02911741,44.63409205,2173,39325,77346,2021/06/28 03:00:00+00,44.6340828,-64.0291193,585 CONRADS RD,,,Multiple vehicle - hit parked vehicle,,,Y,N,N,N,N,N,N
-63.56950177,44.64361968,2174,39136,83608,2021/06/28 03:00:00+00,44.64361041,-63.56950376,BISHOP ST,LOWER WATER ST,Intersection - two or more public roads,Multiple vehicle - one crossing path of other to the right,Yes,,N,N,Y,N,N,N,Y
-63.5759676,44.64330817,2175,38373,77339,2021/06/28 03:00:00+00,44.64329891,-63.57596959,SPRING GARDEN RD,QUEEN ST,Intersection - two or more public roads,Single vehicle - off road to the right,,,N,N,N,N,N,N,Y
-63.57053507,44.63582736,2176,38339,77118,2021/06/28 03:00:00+00,44.6358181,-63.57053707,VICTORIA RD,INGLIS ST,Intersection - two or more public roads,Multiple vehicle - rear end,,,N,N,N,N,N,N,Y
